rank,document,verdict
1,dok188.txt,AC
2,dok131.txt,AC
3,dok60.txt,AC
4,dok229.txt,WA
5,dok348.txt,WA
6,dok28.txt,WA
7,dok99.txt,AC
8,dok271.txt,WA
9,dok327.txt,WA
10,dok270.txt,WA
11,dok203.txt,WA
12,dok377.txt,WA
13,dok136.txt,WA
14,dok65.txt,WA
15,dok146.txt,WA
16,dok177.txt,WA
17,dok189.txt,WA
18,dok319.txt,WA
19,dok185.txt,WA
20,dok180.txt,WA
21,dok294.txt,WA
22,dok297.txt,WA
23,dok193.txt,WA
24,dok306.txt,WA
25,dok130.txt,WA
26,dok59.txt,WA
27,dok261.txt,WA
28,dok376.txt,WA
29,dok363.txt,WA
30,dok302.txt,WA
31,dok156.txt,WA
32,dok388.txt,WA
33,dok214.txt,WA
34,dok123.txt,WA
35,dok52.txt,WA
36,dok172.txt,WA
37,dok113.txt,WA
38,dok42.txt,WA
39,dok393.txt,WA
40,dok129.txt,WA
41,dok58.txt,WA
42,dok159.txt,WA
43,dok121.txt,WA
44,dok50.txt,WA
45,dok191.txt,WA
46,dok326.txt,WA
47,dok394.txt,WA
48,dok226.txt,WA
49,dok3.txt,WA
50,dok74.txt,WA
51,dok100.txt,WA
52,dok29.txt,WA
53,dok370.txt,WA
54,dok134.txt,WA
55,dok18.txt,WA
56,dok63.txt,WA
57,dok89.txt,WA
58,dok21.txt,WA
59,dok211.txt,WA
60,dok354.txt,WA
61,dok92.txt,WA
62,dok7.txt,WA
63,dok78.txt,WA
64,dok79.txt,WA
65,dok8.txt,WA
66,dok210.txt,WA
67,dok258.txt,WA
68,dok320.txt,WA
69,dok321.txt,WA
70,dok207.txt,WA
71,dok335.txt,WA
72,dok372.txt,WA
73,dok20.txt,WA
74,dok91.txt,WA
75,dok122.txt,WA
76,dok51.txt,WA
77,dok166.txt,WA
78,dok374.txt,WA
79,dok111.txt,WA
80,dok40.txt,WA
81,dok217.txt,WA
82,dok331.txt,WA
83,dok157.txt,WA
84,dok24.txt,WA
85,dok95.txt,WA
86,dok183.txt,WA
87,dok399.txt,WA
88,dok107.txt,WA
89,dok190.txt,WA
90,dok301.txt,WA
91,dok36.txt,WA
92,dok373.txt,WA
93,dok202.txt,WA
94,dok398.txt,WA
95,dok264.txt,WA
96,dok290.txt,WA
97,dok355.txt,WA
98,dok200.txt,WA
99,dok361.txt,WA
100,dok12.txt,WA
