rank,document,verdict
1,dok315.txt,AC
2,dok273.txt,AC
3,dok142.txt,AC
4,dok71.txt,AC
5,dok394.txt,AC
6,dok139.txt,WA
7,dok68.txt,WA
8,dok343.txt,WA
9,dok353.txt,WA
10,dok271.txt,WA
11,dok327.txt,WA
12,dok103.txt,WA
13,dok32.txt,WA
14,dok165.txt,WA
15,dok17.txt,WA
16,dok88.txt,WA
17,dok217.txt,WA
18,dok385.txt,WA
19,dok15.txt,WA
20,dok86.txt,WA
21,dok224.txt,WA
22,dok159.txt,WA
23,dok176.txt,WA
24,dok229.txt,WA
25,dok348.txt,WA
26,dok140.txt,WA
27,dok69.txt,WA
28,dok209.txt,WA
29,dok1.txt,WA
30,dok72.txt,WA
31,dok243.txt,WA
32,dok220.txt,WA
33,dok111.txt,WA
34,dok40.txt,WA
35,dok162.txt,WA
36,dok390.txt,WA
37,dok115.txt,WA
38,dok44.txt,WA
39,dok189.txt,WA
40,dok319.txt,WA
41,dok280.txt,WA
42,dok201.txt,WA
43,dok261.txt,WA
44,dok131.txt,WA
45,dok60.txt,WA
46,dok130.txt,WA
47,dok59.txt,WA
48,dok203.txt,WA
49,dok28.txt,WA
50,dok99.txt,WA
51,dok269.txt,WA
52,dok234.txt,WA
53,dok266.txt,WA
54,dok16.txt,WA
55,dok87.txt,WA
56,dok248.txt,WA
57,dok392.txt,WA
58,dok402.txt,WA
59,dok365.txt,WA
60,dok11.txt,WA
61,dok82.txt,WA
62,dok202.txt,WA
63,dok196.txt,WA
64,dok399.txt,WA
65,dok284.txt,WA
66,dok371.txt,WA
67,dok107.txt,WA
68,dok36.txt,WA
69,dok331.txt,WA
70,dok253.txt,WA
71,dok7.txt,WA
72,dok78.txt,WA
73,dok401.txt,WA
74,dok3.txt,WA
75,dok74.txt,WA
76,dok177.txt,WA
77,dok113.txt,WA
78,dok42.txt,WA
79,dok20.txt,WA
80,dok91.txt,WA
81,dok188.txt,WA
82,dok144.txt,WA
83,dok230.txt,WA
84,dok170.txt,WA
85,dok265.txt,WA
86,dok322.txt,WA
87,dok193.txt,WA
88,dok376.txt,WA
89,dok106.txt,WA
90,dok35.txt,WA
91,dok133.txt,WA
92,dok62.txt,WA
93,dok104.txt,WA
94,dok33.txt,WA
95,dok161.txt,WA
96,dok128.txt,WA
97,dok57.txt,WA
98,dok179.txt,WA
99,dok157.txt,WA
100,dok258.txt,WA
