rank,document,verdict
1,dok264.txt,AC
2,dok257.txt,WA
3,dok269.txt,AC
4,dok101.txt,WA
5,dok30.txt,WA
6,dok253.txt,AC
7,dok353.txt,WA
8,dok111.txt,WA
9,dok40.txt,WA
10,dok189.txt,WA
11,dok319.txt,WA
12,dok400.txt,AC
13,dok267.txt,AC
14,dok308.txt,AC
15,dok232.txt,WA
16,dok363.txt,WA
17,dok256.txt,AC
18,dok366.txt,AC
19,dok262.txt,WA
20,dok278.txt,WA
21,dok364.txt,WA
22,dok213.txt,WA
23,dok183.txt,WA
24,dok402.txt,WA
25,dok159.txt,WA
26,dok196.txt,WA
27,dok165.txt,WA
28,dok17.txt,WA
29,dok88.txt,WA
30,dok115.txt,WA
31,dok44.txt,WA
32,dok275.txt,WA
33,dok240.txt,WA
34,dok243.txt,WA
35,dok203.txt,WA
36,dok266.txt,WA
37,dok129.txt,WA
38,dok58.txt,WA
39,dok16.txt,WA
40,dok87.txt,WA
41,dok3.txt,WA
42,dok74.txt,WA
43,dok19.txt,WA
44,dok90.txt,WA
45,dok252.txt,WA
46,dok392.txt,WA
47,dok365.txt,WA
48,dok209.txt,WA
49,dok202.txt,WA
50,dok279.txt,WA
51,dok176.txt,WA
52,dok20.txt,WA
53,dok91.txt,WA
54,dok18.txt,WA
55,dok89.txt,WA
56,dok385.txt,WA
57,dok371.txt,WA
58,dok331.txt,WA
59,dok248.txt,WA
60,dok24.txt,WA
61,dok95.txt,WA
62,dok261.txt,WA
63,dok272.txt,WA
64,dok401.txt,WA
65,dok227.txt,WA
66,dok340.txt,WA
67,dok374.txt,WA
68,dok124.txt,WA
69,dok53.txt,WA
70,dok206.txt,WA
71,dok217.txt,WA
72,dok126.txt,WA
73,dok55.txt,WA
74,dok113.txt,WA
75,dok42.txt,WA
76,dok180.txt,WA
77,dok188.txt,WA
78,dok204.txt,WA
79,dok131.txt,WA
80,dok60.txt,WA
81,dok295.txt,WA
82,dok230.txt,WA
83,dok162.txt,WA
84,dok334.txt,WA
85,dok193.txt,WA
86,dok6.txt,WA
87,dok77.txt,WA
88,dok224.txt,WA
89,dok210.txt,WA
90,dok376.txt,WA
91,dok177.txt,WA
92,dok207.txt,WA
93,dok250.txt,WA
94,dok280.txt,WA
95,dok149.txt,WA
96,dok231.txt,WA
97,dok351.txt,WA
98,dok150.txt,WA
99,dok258.txt,WA
100,dok394.txt,WA
