rank,document,verdict
1,dok128.txt,WA
2,dok57.txt,WA
3,dok224.txt,WA
4,dok209.txt,WA
5,dok253.txt,WA
6,dok124.txt,AC
7,dok53.txt,AC
8,dok18.txt,WA
9,dok89.txt,WA
10,dok343.txt,WA
11,dok366.txt,WA
12,dok213.txt,WA
13,dok256.txt,WA
14,dok400.txt,WA
15,dok393.txt,WA
16,dok394.txt,WA
17,dok227.txt,WA
18,dok401.txt,WA
19,dok174.txt,WA
20,dok345.txt,WA
21,dok259.txt,WA
22,dok230.txt,WA
23,dok198.txt,WA
24,dok246.txt,WA
25,dok127.txt,WA
26,dok56.txt,WA
27,dok142.txt,WA
28,dok71.txt,WA
29,dok186.txt,WA
30,dok374.txt,WA
31,dok200.txt,WA
32,dok125.txt,WA
33,dok54.txt,WA
34,dok231.txt,WA
35,dok351.txt,WA
36,dok363.txt,WA
37,dok217.txt,WA
38,dok362.txt,WA
39,dok168.txt,WA
40,dok169.txt,WA
41,dok376.txt,WA
42,dok160.txt,WA
43,dok377.txt,WA
44,dok118.txt,WA
45,dok47.txt,WA
46,dok150.txt,WA
47,dok382.txt,WA
48,dok131.txt,WA
49,dok60.txt,WA
50,dok147.txt,WA
