rank,document,verdict
1,dok184.txt,WA
2,dok339.txt,WA
3,dok378.txt,WA
4,dok284.txt,WA
5,dok144.txt,WA
6,dok157.txt,WA
7,dok298.txt,WA
8,dok21.txt,WA
9,dok92.txt,WA
10,dok261.txt,WA
11,dok370.txt,WA
12,dok25.txt,WA
13,dok96.txt,WA
14,dok318.txt,WA
15,dok178.txt,WA
16,dok332.txt,WA
17,dok24.txt,WA
18,dok95.txt,WA
19,dok380.txt,WA
20,dok371.txt,WA
21,dok205.txt,WA
22,dok302.txt,WA
23,dok344.txt,WA
24,dok258.txt,WA
25,dok233.txt,WA
26,dok142.txt,AC
27,dok71.txt,AC
28,dok138.txt,WA
29,dok67.txt,WA
30,dok376.txt,WA
31,dok26.txt,WA
32,dok97.txt,WA
33,dok277.txt,WA
34,dok253.txt,WA
35,dok235.txt,WA
36,dok290.txt,WA
37,dok103.txt,AC
38,dok32.txt,AC
39,dok359.txt,WA
40,dok220.txt,WA
41,dok397.txt,WA
42,dok394.txt,AC
43,dok181.txt,WA
44,dok317.txt,WA
45,dok337.txt,WA
46,dok377.txt,WA
47,dok113.txt,WA
48,dok42.txt,WA
49,dok166.txt,WA
50,dok1.txt,WA
