rank,document,verdict
1,dok142.txt,AC
2,dok71.txt,AC
3,dok394.txt,WA
4,dok343.txt,WA
5,dok181.txt,WA
6,dok337.txt,WA
7,dok240.txt,WA
8,dok210.txt,WA
9,dok139.txt,WA
10,dok68.txt,WA
11,dok205.txt,WA
12,dok365.txt,WA
13,dok399.txt,WA
14,dok378.txt,WA
15,dok281.txt,WA
16,dok233.txt,WA
17,dok140.txt,WA
18,dok69.txt,WA
19,dok253.txt,WA
20,dok400.txt,WA
21,dok148.txt,WA
22,dok285.txt,WA
23,dok257.txt,WA
24,dok229.txt,WA
25,dok348.txt,WA
26,dok315.txt,WA
27,dok234.txt,WA
28,dok273.txt,WA
29,dok228.txt,WA
30,dok368.txt,WA
31,dok376.txt,WA
32,dok364.txt,WA
33,dok318.txt,WA
34,dok379.txt,WA
35,dok172.txt,WA
36,dok254.txt,WA
37,dok377.txt,WA
38,dok244.txt,WA
39,dok144.txt,WA
40,dok249.txt,WA
41,dok272.txt,WA
42,dok204.txt,WA
43,dok116.txt,WA
44,dok45.txt,WA
45,dok238.txt,WA
46,dok131.txt,WA
47,dok28.txt,WA
48,dok60.txt,WA
49,dok99.txt,WA
50,dok401.txt,WA
