rank,document,verdict
1,dok307.txt,AC
2,dok367.txt,AC
3,dok143.txt,AC
4,dok158.txt,AC
5,dok286.txt,AC
6,dok381.txt,WA
7,dok370.txt,WA
8,dok161.txt,AC
9,dok164.txt,WA
10,dok287.txt,WA
11,dok288.txt,AC
12,dok283.txt,AC
13,dok242.txt,WA
14,dok357.txt,WA
15,dok373.txt,WA
16,dok399.txt,WA
17,dok349.txt,WA
18,dok212.txt,WA
19,dok170.txt,WA
20,dok240.txt,WA
21,dok282.txt,WA
22,dok226.txt,WA
23,dok320.txt,WA
24,dok321.txt,WA
25,dok234.txt,WA
26,dok114.txt,WA
27,dok43.txt,WA
28,dok224.txt,WA
29,dok132.txt,WA
30,dok154.txt,WA
31,dok61.txt,WA
32,dok350.txt,WA
33,dok295.txt,WA
34,dok344.txt,WA
35,dok175.txt,WA
36,dok220.txt,WA
37,dok223.txt,WA
38,dok262.txt,WA
39,dok278.txt,WA
40,dok324.txt,WA
41,dok342.txt,WA
42,dok236.txt,WA
43,dok199.txt,WA
44,dok238.txt,WA
45,dok241.txt,WA
46,dok311.txt,WA
47,dok100.txt,WA
48,dok29.txt,WA
49,dok333.txt,WA
50,dok384.txt,WA
51,dok359.txt,WA
52,dok386.txt,WA
53,dok165.txt,WA
54,dok166.txt,WA
55,dok183.txt,WA
56,dok235.txt,WA
57,dok209.txt,WA
58,dok24.txt,WA
59,dok95.txt,WA
60,dok130.txt,WA
61,dok141.txt,WA
62,dok188.txt,WA
63,dok217.txt,WA
64,dok318.txt,WA
65,dok376.txt,WA
66,dok59.txt,WA
67,dok70.txt,WA
68,dok203.txt,WA
69,dok245.txt,WA
70,dok389.txt,WA
71,dok1.txt,WA
72,dok109.txt,WA
73,dok182.txt,WA
74,dok271.txt,WA
75,dok327.txt,WA
76,dok38.txt,WA
77,dok72.txt,WA
78,dok206.txt,WA
79,dok382.txt,WA
80,dok108.txt,WA
81,dok187.txt,WA
82,dok246.txt,WA
83,dok265.txt,WA
84,dok293.txt,WA
85,dok322.txt,WA
86,dok335.txt,WA
87,dok358.txt,WA
88,dok369.txt,WA
89,dok37.txt,WA
90,dok284.txt,WA
91,dok313.txt,WA
92,dok360.txt,WA
93,dok102.txt,WA
94,dok178.txt,WA
95,dok270.txt,WA
96,dok31.txt,WA
97,dok103.txt,WA
98,dok104.txt,WA
99,dok16.txt,WA
100,dok17.txt,WA
