rank,document,verdict
1,dok270.txt,AC
2,dok133.txt,AC
3,dok62.txt,AC
4,dok7.txt,AC
5,dok78.txt,AC
6,dok151.txt,WA
7,dok310.txt,WA
8,dok264.txt,WA
9,dok166.txt,WA
10,dok135.txt,WA
11,dok64.txt,WA
12,dok190.txt,WA
13,dok301.txt,WA
14,dok127.txt,WA
15,dok56.txt,WA
16,dok192.txt,WA
17,dok242.txt,WA
18,dok357.txt,WA
19,dok360.txt,WA
20,dok232.txt,WA
21,dok107.txt,WA
22,dok36.txt,WA
23,dok350.txt,WA
24,dok400.txt,WA
25,dok18.txt,WA
26,dok89.txt,WA
27,dok386.txt,WA
28,dok256.txt,WA
29,dok366.txt,WA
30,dok132.txt,WA
31,dok61.txt,WA
32,dok109.txt,WA
33,dok38.txt,WA
34,dok363.txt,WA
35,dok197.txt,WA
36,dok217.txt,WA
37,dok124.txt,WA
38,dok53.txt,WA
39,dok203.txt,WA
40,dok138.txt,WA
41,dok67.txt,WA
42,dok11.txt,WA
43,dok82.txt,WA
44,dok187.txt,WA
45,dok275.txt,WA
46,dok12.txt,WA
47,dok83.txt,WA
48,dok201.txt,WA
49,dok220.txt,WA
50,dok318.txt,WA
51,dok122.txt,WA
52,dok51.txt,WA
53,dok379.txt,WA
54,dok100.txt,WA
55,dok29.txt,WA
56,dok165.txt,WA
57,dok183.txt,WA
58,dok373.txt,WA
59,dok104.txt,WA
60,dok17.txt,WA
61,dok33.txt,WA
62,dok364.txt,WA
63,dok383.txt,WA
64,dok88.txt,WA
65,dok184.txt,WA
66,dok186.txt,WA
67,dok370.txt,WA
68,dok339.txt,WA
69,dok106.txt,WA
70,dok181.txt,WA
71,dok35.txt,WA
72,dok169.txt,WA
73,dok150.txt,WA
74,dok337.txt,WA
75,dok399.txt,WA
76,dok393.txt,WA
77,dok248.txt,WA
78,dok200.txt,WA
79,dok178.txt,WA
80,dok214.txt,WA
81,dok136.txt,WA
82,dok65.txt,WA
83,dok198.txt,WA
84,dok210.txt,WA
85,dok253.txt,WA
86,dok101.txt,WA
87,dok30.txt,WA
88,dok123.txt,WA
89,dok269.txt,WA
90,dok52.txt,WA
91,dok110.txt,WA
92,dok39.txt,WA
93,dok365.txt,WA
94,dok233.txt,WA
95,dok402.txt,WA
96,dok401.txt,WA
97,dok267.txt,WA
98,dok308.txt,WA
99,dok352.txt,WA
100,dok349.txt,WA
