rank,document,verdict,Precision,Recall
1,dok253.txt,WA,0.0,0.0
2,dok24.txt,WA,0.0,0.0
3,dok95.txt,WA,0.0,0.0
4,dok402.txt,WA,0.0,0.0
5,dok365.txt,WA,0.0,0.0
6,dok248.txt,WA,0.0,0.0
7,dok368.txt,WA,0.0,0.0
8,dok189.txt,WA,0.0,0.0
9,dok319.txt,WA,0.0,0.0
10,dok385.txt,WA,0.0,0.0
11,dok399.txt,WA,0.0,0.0
12,dok142.txt,WA,0.0,0.0
13,dok71.txt,WA,0.0,0.0
14,dok148.txt,WA,0.0,0.0
15,dok285.txt,WA,0.0,0.0
16,dok161.txt,WA,0.0,0.0
17,dok22.txt,WA,0.0,0.0
18,dok93.txt,WA,0.0,0.0
19,dok257.txt,WA,0.0,0.0
20,dok401.txt,WA,0.0,0.0
21,dok111.txt,WA,0.0,0.0
22,dok40.txt,WA,0.0,0.0
23,dok275.txt,WA,0.0,0.0
24,dok369.txt,WA,0.0,0.0
25,dok145.txt,AC,0.04,0.5
26,dok307.txt,WA,0.038461538461538464,0.5
27,dok228.txt,WA,0.037037037037037035,0.5
28,dok144.txt,WA,0.03571428571428571,0.5
29,dok276.txt,AC,0.06896551724137931,1.0
30,dok351.txt,WA,0.06666666666666667,1.0
31,dok231.txt,WA,0.06451612903225806,1.0
32,dok249.txt,WA,0.0625,1.0
33,dok376.txt,WA,0.06060606060606061,1.0
34,dok367.txt,WA,0.058823529411764705,1.0
35,dok264.txt,WA,0.05714285714285714,1.0
36,dok176.txt,WA,0.05555555555555555,1.0
37,dok206.txt,WA,0.05405405405405406,1.0
38,dok353.txt,WA,0.05263157894736842,1.0
39,dok272.txt,WA,0.05128205128205128,1.0
40,dok283.txt,WA,0.05,1.0
41,dok205.txt,WA,0.04878048780487805,1.0
42,dok210.txt,WA,0.047619047619047616,1.0
43,dok218.txt,WA,0.046511627906976744,1.0
44,dok159.txt,WA,0.045454545454545456,1.0
45,dok225.txt,WA,0.044444444444444446,1.0
46,dok296.txt,WA,0.043478260869565216,1.0
47,dok234.txt,WA,0.0425531914893617,1.0
48,dok362.txt,WA,0.041666666666666664,1.0
49,dok363.txt,WA,0.04081632653061224,1.0
50,dok281.txt,WA,0.04,1.0
average precision,0.025905629198779513
