rank,document,verdict,Precision,Recall
1,dok394.txt,WA,0.0,0.0
2,dok24.txt,WA,0.0,0.0
3,dok95.txt,WA,0.0,0.0
4,dok269.txt,WA,0.0,0.0
5,dok393.txt,WA,0.0,0.0
6,dok186.txt,WA,0.0,0.0
7,dok385.txt,WA,0.0,0.0
8,dok319.txt,WA,0.0,0.0
9,dok189.txt,WA,0.0,0.0
10,dok400.txt,WA,0.0,0.0
11,dok142.txt,WA,0.0,0.0
12,dok71.txt,WA,0.0,0.0
13,dok125.txt,WA,0.0,0.0
14,dok54.txt,WA,0.0,0.0
15,dok217.txt,WA,0.0,0.0
16,dok275.txt,WA,0.0,0.0
17,dok111.txt,WA,0.0,0.0
18,dok40.txt,WA,0.0,0.0
19,dok203.txt,WA,0.0,0.0
20,dok351.txt,WA,0.0,0.0
21,dok390.txt,WA,0.0,0.0
22,dok209.txt,WA,0.0,0.0
23,dok270.txt,WA,0.0,0.0
24,dok133.txt,WA,0.0,0.0
25,dok62.txt,WA,0.0,0.0
26,dok231.txt,WA,0.0,0.0
27,dok188.txt,WA,0.0,0.0
28,dok115.txt,WA,0.0,0.0
29,dok44.txt,WA,0.0,0.0
30,dok213.txt,WA,0.0,0.0
31,dok264.txt,WA,0.0,0.0
32,dok272.txt,WA,0.0,0.0
33,dok353.txt,WA,0.0,0.0
34,dok176.txt,WA,0.0,0.0
35,dok196.txt,WA,0.0,0.0
36,dok166.txt,WA,0.0,0.0
37,dok374.txt,WA,0.0,0.0
38,dok233.txt,WA,0.0,0.0
39,dok129.txt,WA,0.0,0.0
40,dok58.txt,WA,0.0,0.0
41,dok27.txt,WA,0.0,0.0
42,dok98.txt,WA,0.0,0.0
43,dok17.txt,WA,0.0,0.0
44,dok88.txt,WA,0.0,0.0
45,dok165.txt,WA,0.0,0.0
46,dok183.txt,WA,0.0,0.0
47,dok243.txt,WA,0.0,0.0
48,dok259.txt,WA,0.0,0.0
49,dok124.txt,AC,0.02040816326530612,0.5
50,dok53.txt,AC,0.04,1.0
average precision,0.0012081632653061225
