rank,document,verdict
1,dok253.txt,WA
2,dok381.txt,WA
3,dok365.txt,WA
4,dok402.txt,WA
5,dok373.txt,WA
6,dok269.txt,WA
7,dok248.txt,WA
8,dok319.txt,WA
9,dok101.txt,WA
10,dok30.txt,WA
11,dok122.txt,WA
12,dok51.txt,WA
13,dok202.txt,WA
14,dok217.txt,WA
15,dok400.txt,WA
16,dok193.txt,WA
17,dok357.txt,WA
18,dok370.txt,WA
19,dok161.txt,AC
20,dok188.txt,WA
21,dok390.txt,WA
22,dok209.txt,WA
23,dok11.txt,WA
24,dok82.txt,WA
25,dok143.txt,AC
26,dok286.txt,AC
27,dok378.txt,WA
28,dok374.txt,WA
29,dok158.txt,AC
30,dok307.txt,AC
31,dok351.txt,WA
32,dok196.txt,WA
33,dok401.txt,WA
34,dok231.txt,WA
35,dok190.txt,WA
36,dok297.txt,WA
37,dok203.txt,WA
38,dok272.txt,WA
39,dok227.txt,WA
40,dok367.txt,AC
41,dok353.txt,WA
42,dok301.txt,WA
43,dok159.txt,WA
44,dok164.txt,WA
45,dok287.txt,WA
46,dok346.txt,WA
47,dok288.txt,AC
48,dok392.txt,WA
49,dok359.txt,WA
50,dok243.txt,WA
