rank,document,verdict
1,dok394.txt,AC
2,dok402.txt,WA
3,dok365.txt,WA
4,dok274.txt,WA
5,dok15.txt,WA
6,dok86.txt,WA
7,dok248.txt,WA
8,dok400.txt,WA
9,dok342.txt,AC
10,dok145.txt,WA
11,dok186.txt,WA
12,dok399.txt,WA
13,dok142.txt,AC
14,dok71.txt,AC
15,dok161.txt,WA
16,dok157.txt,WA
17,dok19.txt,WA
18,dok25.txt,WA
19,dok96.txt,WA
20,dok397.txt,WA
21,dok140.txt,WA
22,dok69.txt,WA
23,dok179.txt,WA
24,dok343.txt,WA
25,dok328.txt,WA
26,dok200.txt,WA
27,dok11.txt,WA
28,dok82.txt,WA
29,dok3.txt,WA
30,dok74.txt,WA
31,dok144.txt,WA
32,dok247.txt,WA
33,dok225.txt,WA
34,dok296.txt,WA
35,dok230.txt,WA
36,dok1.txt,WA
37,dok72.txt,WA
38,dok176.txt,WA
39,dok280.txt,WA
40,dok207.txt,WA
41,dok2.txt,WA
42,dok73.txt,WA
43,dok103.txt,WA
44,dok32.txt,WA
45,dok271.txt,WA
46,dok327.txt,WA
47,dok268.txt,WA
48,dok325.txt,WA
49,dok396.txt,WA
50,dok243.txt,WA
