rank,document,verdict
1,dok386.txt,WA
2,dok270.txt,WA
3,dok11.txt,WA
4,dok82.txt,WA
5,dok28.txt,AC
6,dok99.txt,AC
7,dok136.txt,AC
8,dok65.txt,AC
9,dok7.txt,WA
10,dok78.txt,WA
11,dok335.txt,WA
12,dok368.txt,WA
13,dok144.txt,WA
14,dok210.txt,WA
15,dok12.txt,WA
16,dok83.txt,WA
17,dok133.txt,WA
18,dok62.txt,WA
19,dok226.txt,WA
20,dok320.txt,WA
21,dok321.txt,WA
22,dok182.txt,WA
23,dok18.txt,WA
24,dok89.txt,WA
25,dok107.txt,WA
26,dok36.txt,WA
27,dok106.txt,WA
28,dok35.txt,WA
29,dok205.txt,WA
30,dok188.txt,WA
31,dok253.txt,WA
32,dok214.txt,WA
33,dok284.txt,WA
34,dok108.txt,WA
35,dok37.txt,WA
36,dok399.txt,WA
37,dok131.txt,WA
38,dok60.txt,WA
39,dok113.txt,WA
40,dok42.txt,WA
41,dok331.txt,WA
42,dok362.txt,WA
43,dok373.txt,WA
44,dok132.txt,WA
45,dok61.txt,WA
46,dok146.txt,WA
47,dok156.txt,WA
48,dok276.txt,WA
49,dok383.txt,WA
50,dok261.txt,WA
