rank,document,verdict
1,dok365.txt,WA
2,dok386.txt,WA
3,dok181.txt,WA
4,dok337.txt,WA
5,dok247.txt,WA
6,dok110.txt,WA
7,dok39.txt,WA
8,dok212.txt,WA
9,dok343.txt,AC
10,dok240.txt,WA
11,dok142.txt,AC
12,dok71.txt,AC
13,dok387.txt,WA
14,dok253.txt,WA
15,dok192.txt,WA
16,dok11.txt,WA
17,dok82.txt,WA
18,dok10.txt,WA
19,dok81.txt,WA
20,dok394.txt,AC
21,dok248.txt,WA
22,dok132.txt,WA
23,dok61.txt,WA
24,dok133.txt,WA
25,dok62.txt,WA
26,dok113.txt,WA
27,dok42.txt,WA
28,dok367.txt,WA
29,dok383.txt,WA
30,dok105.txt,WA
31,dok34.txt,WA
32,dok210.txt,WA
33,dok331.txt,WA
34,dok80.txt,WA
35,dok9.txt,WA
36,dok15.txt,WA
37,dok86.txt,WA
38,dok28.txt,WA
39,dok99.txt,WA
40,dok179.txt,WA
41,dok140.txt,WA
42,dok69.txt,WA
43,dok378.txt,WA
44,dok402.txt,WA
45,dok24.txt,WA
46,dok95.txt,WA
47,dok18.txt,WA
48,dok89.txt,WA
49,dok116.txt,WA
50,dok45.txt,WA
