rank,document,verdict
1,dok385.txt,AC
2,dok5.txt,WA
3,dok76.txt,WA
4,dok112.txt,WA
5,dok41.txt,WA
6,dok300.txt,WA
7,dok372.txt,WA
8,dok380.txt,AC
9,dok24.txt,WA
10,dok95.txt,WA
11,dok302.txt,WA
12,dok27.txt,WA
13,dok98.txt,WA
14,dok280.txt,WA
15,dok115.txt,WA
16,dok44.txt,WA
17,dok261.txt,WA
18,dok397.txt,WA
19,dok121.txt,WA
20,dok50.txt,WA
21,dok328.txt,WA
22,dok14.txt,WA
23,dok167.txt,WA
24,dok316.txt,WA
25,dok85.txt,WA
26,dok365.txt,WA
27,dok305.txt,WA
28,dok331.txt,WA
29,dok389.txt,WA
30,dok291.txt,WA
31,dok384.txt,WA
32,dok329.txt,WA
33,dok102.txt,WA
34,dok3.txt,WA
35,dok31.txt,WA
36,dok74.txt,WA
37,dok263.txt,WA
38,dok381.txt,WA
39,dok25.txt,AC
40,dok96.txt,AC
41,dok179.txt,WA
42,dok157.txt,AC
43,dok23.txt,WA
44,dok94.txt,WA
45,dok108.txt,WA
46,dok37.txt,WA
47,dok194.txt,WA
48,dok196.txt,WA
49,dok255.txt,WA
50,dok105.txt,WA
