rank,document,verdict
1,dok365.txt,AC
2,dok79.txt,WA
3,dok8.txt,WA
4,dok353.txt,WA
5,dok398.txt,WA
6,dok296.txt,WA
7,dok402.txt,AC
8,dok159.txt,WA
9,dok230.txt,WA
10,dok248.txt,AC
11,dok149.txt,WA
12,dok368.txt,WA
13,dok269.txt,WA
14,dok297.txt,WA
15,dok243.txt,WA
16,dok147.txt,WA
17,dok289.txt,WA
18,dok364.txt,WA
19,dok193.txt,WA
20,dok276.txt,WA
21,dok153.txt,WA
22,dok331.txt,WA
23,dok400.txt,WA
24,dok24.txt,WA
25,dok95.txt,WA
26,dok145.txt,WA
27,dok165.txt,WA
28,dok17.txt,WA
29,dok88.txt,WA
30,dok304.txt,WA
31,dok113.txt,WA
32,dok42.txt,WA
33,dok334.txt,WA
34,dok111.txt,WA
35,dok40.txt,WA
36,dok387.txt,WA
37,dok146.txt,WA
38,dok275.txt,WA
39,dok240.txt,WA
40,dok189.txt,WA
41,dok319.txt,WA
42,dok148.txt,WA
43,dok100.txt,WA
44,dok29.txt,WA
45,dok203.txt,WA
46,dok192.txt,AC
47,dok115.txt,WA
48,dok44.txt,WA
49,dok156.txt,WA
50,dok252.txt,WA
