rank,document,verdict
1,dok264.txt,AC
2,dok257.txt,WA
3,dok269.txt,AC
4,dok101.txt,WA
5,dok30.txt,WA
6,dok253.txt,AC
7,dok353.txt,WA
8,dok111.txt,WA
9,dok40.txt,WA
10,dok189.txt,WA
11,dok319.txt,WA
12,dok400.txt,AC
13,dok267.txt,AC
14,dok308.txt,AC
15,dok232.txt,WA
16,dok363.txt,WA
17,dok256.txt,AC
18,dok366.txt,AC
19,dok262.txt,WA
20,dok278.txt,WA
21,dok364.txt,WA
22,dok213.txt,WA
23,dok183.txt,WA
24,dok402.txt,WA
25,dok159.txt,WA
26,dok196.txt,WA
27,dok165.txt,WA
28,dok17.txt,WA
29,dok88.txt,WA
30,dok115.txt,WA
31,dok44.txt,WA
32,dok275.txt,WA
33,dok240.txt,WA
34,dok243.txt,WA
35,dok203.txt,WA
36,dok266.txt,WA
37,dok129.txt,WA
38,dok58.txt,WA
39,dok16.txt,WA
40,dok87.txt,WA
41,dok3.txt,WA
42,dok74.txt,WA
43,dok19.txt,WA
44,dok90.txt,WA
45,dok252.txt,WA
46,dok392.txt,WA
47,dok365.txt,WA
48,dok209.txt,WA
49,dok202.txt,WA
50,dok279.txt,WA
