rank,document,verdict
1,dok342.txt,AC
2,dok179.txt,WA
3,dok142.txt,AC
4,dok71.txt,AC
5,dok247.txt,WA
6,dok280.txt,WA
7,dok140.txt,WA
8,dok69.txt,WA
9,dok394.txt,AC
10,dok103.txt,WA
11,dok32.txt,WA
12,dok343.txt,WA
13,dok268.txt,WA
14,dok325.txt,WA
15,dok225.txt,WA
16,dok207.txt,WA
17,dok11.txt,WA
18,dok82.txt,WA
19,dok402.txt,WA
20,dok365.txt,WA
21,dok15.txt,WA
22,dok86.txt,WA
23,dok144.txt,WA
24,dok2.txt,WA
25,dok73.txt,WA
26,dok271.txt,WA
27,dok327.txt,WA
28,dok399.txt,WA
29,dok157.txt,WA
30,dok328.txt,WA
31,dok296.txt,WA
32,dok3.txt,WA
33,dok74.txt,WA
34,dok396.txt,WA
35,dok145.txt,WA
36,dok274.txt,WA
37,dok186.txt,WA
38,dok400.txt,WA
39,dok25.txt,WA
40,dok96.txt,WA
41,dok1.txt,WA
42,dok72.txt,WA
43,dok230.txt,WA
44,dok161.txt,WA
45,dok243.txt,WA
46,dok176.txt,WA
47,dok248.txt,WA
48,dok200.txt,WA
49,dok397.txt,WA
50,dok19.txt,WA
